Year,Season,State,District,Crop,Crop_Category,Area_Sown_Current_ha,Area_Sown_Last_Year_ha,Area_Sown_3yr_Avg_ha,Area_Growth_Rate_percent,Production_Last_Year_tons,Production_2yr_Back_tons,Production_3yr_Avg_tons,Production_5yr_Avg_tons,Production_Growth_Rate_percent,Yield_Last_Year_kg_per_ha,Yield_3yr_Avg_kg_per_ha,Total_Rainfall_mm,Rainfall_Deviation_percent,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Avg_Humidity_percent,Extreme_Heat_Days,Extreme_Rain_Days,Drought_Index,Production_tons
2018,Kharif,Andhra Pradesh,Kadapa,Pearl Millet,millets,61410.11,60117.17,63117.42,2.15,117865.71,119273.23,115286.91,115287.77,-4.68,1960.6,1962.93,604.85,5.49,27.29,35.81,20.64,63.91,26,1,0.162,126455.11
2018,Rabi,Andhra Pradesh,Kadapa,Finger Millet,millets,21658.77,20326.27,20025.94,6.56,48286.35,49197.36,49965.84,50487.92,14.75,2375.56,2262.5,806.3,25.92,30.38,41.31,21.16,65.47,18,4,0.0,47520.33
2018,Kharif,Andhra Pradesh,Kadapa,Sorghum,millets,38944.46,39155.85,40999.31,-0.54,98610.03,101768.05,94446.21,104174.78,8.66,2518.4,2503.99,544.28,-15.58,32.39,42.73,25.38,46.51,29,0,0.424,106777.28
2018,Kharif,Andhra Pradesh,Kadapa,Foxtail Millet,millets,47552.85,48516.24,50715.39,-1.99,87676.93,81786.33,92018.66,92204.58,13.61,1807.17,1805.46,637.11,-0.69,27.23,38.41,21.21,72.17,14,2,0.373,93058.64
2018,Kharif,Andhra Pradesh,Kadapa,Kodo Millet,millets,5575.12,5455.69,5699.78,2.19,7271.86,6889.78,7335.35,7168.4,-0.88,1332.9,1358.95,621.34,36.76,26.34,37.53,17.97,49.5,10,9,1.061,7638.72
2018,Kharif,Andhra Pradesh,Kadapa,Barnyard Millet,millets,13619.72,13471.6,13753.19,1.1,25246.78,25043.36,26493.68,26001.19,-3.73,1874.07,1844.08,623.16,-16.71,27.68,39.65,20.03,78.34,8,7,0.684,25588.83
2018,Rabi,Andhra Pradesh,Kadapa,Little Millet,millets,53950.73,54401.67,53035.5,-0.83,35979.52,38118.52,36621.01,37563.99,4.32,661.37,663.93,548.57,5.14,33.27,40.98,26.39,65.64,21,7,1.033,34566.17
2018,Kharif,Andhra Pradesh,Kadapa,Proso Millet,millets,13492.44,12721.71,12629.27,6.06,18441.88,19684.15,18733.58,19550.71,8.08,1449.64,1390.66,300.88,35.76,31.75,37.55,26.48,63.96,4,13,0.892,17769.62
2018,Kharif,Andhra Pradesh,Prakasam,Pearl Millet,millets,69895.15,70987.66,72136.67,-1.54,146452.8,146864.77,152285.34,156132.45,-3.69,2063.07,1992.79,390.13,-18.41,33.46,42.31,25.2,70.82,26,9,1.527,139187.92
2018,Kharif,Andhra Pradesh,Prakasam,Finger Millet,millets,51989.97,54538.5,53625.39,-4.67,128874.05,130512.37,126797.62,132288.52,7.83,2362.99,2355.18,465.37,-24.73,29.4,37.36,21.44,44.49,19,12,1.576,114780.28
2018,Kharif,Andhra Pradesh,Prakasam,Sorghum,millets,41090.56,40418.59,39262.62,1.66,75027.38,70627.4,71401.63,77465.02,4.13,1856.26,1881.43,782.68,39.6,28.21,37.92,18.8,51.22,6,10,1.409,74466.79
2018,Kharif,Andhra Pradesh,Prakasam,Foxtail Millet,millets,57004.41,53822.06,53825.32,5.91,76766.66,80713.33,76648.07,74508.72,-1.43,1426.3,1459.93,477.14,16.33,30.58,37.67,22.29,54.96,13,19,0.0,74639.0
2018,Kharif,Andhra Pradesh,Prakasam,Kodo Millet,millets,82840.35,74452.52,75291.42,11.27,66886.12,63489.8,69624.92,68691.21,3.1,898.37,926.79,722.53,-12.51,27.77,38.09,22.76,76.73,9,7,0.126,68958.35
2018,Rabi,Andhra Pradesh,Prakasam,Barnyard Millet,millets,8236.33,8152.15,8420.0,1.03,9863.26,9865.2,9448.17,10092.87,3.79,1209.9,1193.83,864.98,17.58,33.71,44.82,24.57,50.88,28,16,0.64,9205.48
2018,Rabi,Andhra Pradesh,Prakasam,Little Millet,millets,79240.2,79855.82,80115.31,-0.77,122417.15,120459.76,118160.34,121163.42,-2.46,1532.98,1521.92,528.7,26.48,30.04,39.42,22.4,51.35,2,4,0.118,116867.43
2018,Rabi,Andhra Pradesh,Prakasam,Proso Millet,millets,84986.17,77584.3,79911.2,9.54,61415.54,63857.37,64187.32,60715.37,5.49,791.6,766.62,876.75,9.46,25.29,32.97,18.3,78.66,30,18,0.75,62927.82
2018,Kharif,Andhra Pradesh,Guntur,Pearl Millet,millets,72953.62,71940.52,76161.56,1.41,190922.23,204607.01,193925.51,188140.87,13.3,2653.89,2681.28,870.81,8.37,26.15,36.41,17.48,74.61,12,17,0.544,201747.0
2018,Rabi,Andhra Pradesh,Guntur,Finger Millet,millets,51492.93,50818.63,52866.06,1.33,77295.51,72613.48,75400.28,76311.28,5.47,1521.01,1576.82,450.88,12.56,26.47,33.76,18.45,69.84,24,19,0.0,86012.92
2018,Kharif,Andhra Pradesh,Guntur,Sorghum,millets,33600.06,35183.82,36968.08,-4.5,80652.15,74840.94,84514.49,83865.29,13.6,2292.31,2211.34,670.16,22.29,24.67,35.22,15.97,66.45,27,1,1.612,80581.47
2018,Kharif,Andhra Pradesh,Guntur,Foxtail Millet,millets,46687.45,47301.72,46385.91,-1.3,49427.95,51891.66,49406.73,48697.93,7.71,1044.95,1049.5,379.44,11.4,29.4,38.91,20.24,55.35,5,4,0.0,44018.26
2018,Kharif,Andhra Pradesh,Guntur,Kodo Millet,millets,55223.08,51581.35,50736.44,7.06,63048.31,60360.26,65139.32,61352.19,13.65,1222.31,1282.61,556.86,35.97,25.02,36.63,17.23,64.82,4,18,1.82,71917.93
2018,Kharif,Andhra Pradesh,Guntur,Barnyard Millet,millets,58816.83,53677.62,54010.79,9.57,46058.1,42405.24,45937.7,46355.16,7.56,858.05,815.39,669.41,-1.37,33.36,41.38,26.7,59.21,24,20,1.746,51900.64
2018,Rabi,Andhra Pradesh,Guntur,Little Millet,millets,65360.75,68718.06,68189.74,-4.89,105366.37,105210.47,101367.89,103926.72,-0.49,1533.31,1467.77,416.5,16.23,27.16,34.99,22.09,59.85,15,6,0.927,91665.4
2018,Rabi,Andhra Pradesh,Guntur,Proso Millet,millets,9863.36,9658.24,10027.0,2.12,13888.31,13175.75,13256.37,14436.91,11.67,1437.97,1473.09,650.3,20.56,29.91,38.52,23.94,58.38,6,9,1.195,15063.65
2018,Kharif,Telangana,Nizamabad,Pearl Millet,millets,69075.75,68883.81,72066.01,0.28,114249.16,116240.45,117445.06,116458.54,-4.49,1658.58,1700.01,620.73,30.62,31.74,38.95,26.42,78.75,0,15,0.241,104857.15
2018,Kharif,Telangana,Nizamabad,Finger Millet,millets,67634.09,63982.07,67691.18,5.71,170813.19,180469.79,178926.61,167223.18,8.9,2669.7,2792.78,399.88,7.67,27.47,34.35,20.55,78.86,1,19,1.442,182669.95
2018,Kharif,Telangana,Nizamabad,Sorghum,millets,29981.57,31551.33,31588.2,-4.98,96590.58,100128.42,99563.26,96793.04,11.7,3061.38,2988.08,730.99,13.34,30.69,37.43,22.36,76.87,1,20,0.476,91285.55
2018,Kharif,Telangana,Nizamabad,Foxtail Millet,millets,8370.62,8793.38,8724.13,-4.81,15781.04,14550.37,15483.54,16716.52,-2.66,1794.65,1754.5,311.02,23.28,30.04,40.56,22.31,47.13,25,17,0.0,14148.04
2018,Kharif,Telangana,Nizamabad,Kodo Millet,millets,36416.42,33696.42,35012.14,8.07,50076.21,46389.84,50145.02,53157.59,5.88,1486.1,1471.14,869.11,13.98,30.93,36.08,23.71,61.62,4,12,0.0,55288.23
2018,Rabi,Telangana,Nizamabad,Barnyard Millet,millets,13007.77,11790.73,11736.77,10.32,14441.23,14673.01,14971.15,15051.19,1.85,1224.8,1214.69,420.05,35.28,30.05,38.33,23.73,40.83,29,16,1.7,16766.96
2018,Rabi,Telangana,Nizamabad,Little Millet,millets,43047.51,41553.65,43915.81,3.6,46300.24,49947.96,44182.29,45689.95,14.58,1114.23,1138.26,659.69,13.06,29.41,39.47,20.94,75.43,9,7,0.0,45083.91
2018,Kharif,Telangana,Nizamabad,Proso Millet,millets,66751.57,65806.77,64402.6,1.44,78364.36,79035.72,78841.42,78700.62,11.01,1190.83,1159.98,694.88,-22.2,30.56,35.79,20.59,71.95,21,5,0.0,76525.13
2018,Kharif,Telangana,Adilabad,Pearl Millet,millets,51546.13,50046.48,48576.66,3.0,98283.84,94708.46,100359.28,98247.14,9.53,1963.85,2053.91,334.02,7.23,32.92,43.33,23.32,75.82,2,14,1.252,96962.65
2018,Kharif,Telangana,Adilabad,Finger Millet,millets,69870.56,66715.57,69092.48,4.73,165466.92,163381.36,170309.68,173804.91,14.96,2480.18,2388.98,544.47,-12.63,31.03,40.06,21.42,54.53,0,4,1.247,158516.05
2018,Kharif,Telangana,Adilabad,Sorghum,millets,42967.78,45096.54,45261.48,-4.72,143498.22,152847.78,136408.52,152206.4,5.34,3182.02,3038.33,856.88,-26.37,26.37,34.14,20.17,73.17,11,1,0.0,137569.46
2018,Kharif,Telangana,Adilabad,Foxtail Millet,millets,56264.43,53080.33,53537.04,6.0,95804.88,97703.26,96645.74,93035.63,-0.67,1804.9,1722.56,370.96,-18.46,32.05,38.72,26.91,54.59,0,19,0.0,94607.34
2018,Kharif,Telangana,Adilabad,Kodo Millet,millets,22207.96,20002.32,20764.97,11.03,25645.15,26449.85,25303.22,27074.78,6.49,1282.11,1323.7,881.51,-27.08,30.23,38.97,25.02,74.52,14,11,1.752,31021.47
2018,Rabi,Telangana,Adilabad,Barnyard Millet,millets,54281.65,54618.97,54324.13,-0.62,79536.0,85285.74,75907.92,79423.29,6.14,1456.2,1471.48,716.09,34.8,26.25,31.89,18.46,65.22,3,17,0.786,76639.64
2018,Rabi,Telangana,Adilabad,Little Millet,millets,44622.94,44704.44,46738.81,-0.18,36268.23,35282.72,38010.37,35749.23,-1.64,811.29,835.16,522.6,-21.37,30.17,35.53,21.67,55.2,7,13,0.0,35622.87
2018,Kharif,Telangana,Adilabad,Proso Millet,millets,28838.34,28219.77,28510.1,2.19,26130.55,27651.1,25227.12,26448.29,13.43,925.97,881.15,418.04,25.98,24.63,33.16,19.49,54.98,6,0,0.0,25263.47
2018,Kharif,Telangana,Karimnagar,Pearl Millet,millets,66076.37,59437.68,59918.2,11.17,148257.85,143893.93,141645.09,151616.77,6.44,2494.34,2462.77,407.55,-8.84,26.09,35.23,19.55,62.69,1,12,1.906,172462.0
2018,Rabi,Telangana,Karimnagar,Finger Millet,millets,22414.46,21034.56,21009.08,6.56,65128.21,69482.95,65672.19,65254.02,4.2,3096.25,3118.75,741.2,23.09,33.32,42.78,25.67,57.39,23,9,1.543,68076.78
2018,Kharif,Telangana,Karimnagar,Sorghum,millets,21239.73,21110.61,22159.08,0.61,57871.33,55045.44,56842.78,59649.56,0.28,2741.34,2788.09,576.0,8.29,24.07,33.88,18.82,47.43,7,15,1.543,61733.84
2018,Kharif,Telangana,Karimnagar,Foxtail Millet,millets,11595.69,11652.66,12200.32,-0.49,20588.54,19271.74,19941.26,20023.46,2.2,1766.85,1764.89,430.21,29.52,25.44,35.38,16.94,48.51,21,4,0.0,22529.67
2018,Kharif,Telangana,Karimnagar,Kodo Millet,millets,35154.77,35365.44,34896.63,-0.6,45013.31,42372.81,43843.3,44400.53,2.9,1272.81,1311.49,878.49,-3.68,32.59,42.16,26.3,57.57,29,7,0.866,46616.49
2018,Kharif,Telangana,Karimnagar,Barnyard Millet,millets,64827.24,59069.75,60762.31,9.75,44661.51,42791.44,43242.89,45890.74,0.03,756.08,793.25,339.16,13.18,26.28,36.87,18.7,51.73,6,9,0.484,44805.28
2018,Kharif,Telangana,Karimnagar,Little Millet,millets,68234.73,71709.35,73899.36,-4.85,61995.56,60220.82,59417.18,65360.31,8.8,864.54,832.28,533.4,34.04,28.43,36.48,19.98,64.89,6,17,1.878,54559.18
2018,Kharif,Telangana,Karimnagar,Proso Millet,millets,59737.58,58746.58,58487.57,1.69,51135.39,52554.38,49521.07,53479.27,14.86,870.44,890.0,390.33,-21.02,28.49,36.76,22.48,43.02,28,16,1.1,47149.39
2018,Kharif,Telangana,Warangal,Pearl Millet,millets,38644.25,34881.93,36127.57,10.79,43436.5,45539.9,41279.65,44559.38,-3.95,1245.24,1230.11,320.73,13.01,25.69,34.22,19.17,65.21,2,1,0.921,50922.99
2018,Rabi,Telangana,Warangal,Finger Millet,millets,57954.72,59594.34,60467.12,-2.75,91266.02,93427.26,90666.67,95660.49,2.34,1531.45,1480.46,572.07,-20.36,29.69,34.71,20.06,73.22,0,1,0.0,87065.8
2018,Kharif,Telangana,Warangal,Sorghum,millets,69455.62,65363.77,65501.99,6.26,211766.47,222255.6,209723.77,225641.39,0.25,3239.81,3211.18,342.58,10.16,26.67,35.84,18.44,48.35,16,6,1.943,233978.44
2018,Kharif,Telangana,Warangal,Foxtail Millet,millets,49351.41,47804.97,48841.78,3.23,69318.17,66853.73,72765.05,72711.94,0.15,1450.02,1510.04,603.65,-27.59,31.4,42.62,22.33,40.57,9,19,1.107,73876.79
2018,Kharif,Telangana,Warangal,Kodo Millet,millets,16047.41,15719.18,16481.81,2.09,15026.26,14130.84,15394.86,16041.07,0.15,955.92,944.54,378.46,-19.01,29.48,39.41,20.08,72.22,2,3,0.0,14690.58
2018,Rabi,Telangana,Warangal,Barnyard Millet,millets,21054.64,22098.38,22827.24,-4.72,20307.15,20146.09,20797.19,21703.7,12.51,918.94,885.63,415.87,11.41,29.31,40.72,19.62,52.01,26,20,0.0,18952.12
2018,Rabi,Telangana,Warangal,Little Millet,millets,65156.89,60989.24,59512.04,6.83,64937.14,64949.47,62608.13,69256.7,-0.9,1064.73,1067.48,627.62,3.82,27.3,36.12,18.06,42.7,16,1,0.153,63505.96
2018,Kharif,Telangana,Warangal,Proso Millet,millets,56965.83,57343.09,58938.32,-0.66,59688.16,59378.15,62550.46,61475.57,14.45,1040.9,1089.67,534.85,22.71,27.25,35.24,20.03,50.77,24,12,0.0,61409.61
2018,Kharif,Telangana,Nalgonda,Pearl Millet,millets,21967.3,23108.14,23706.19,-4.94,61683.16,58270.01,61035.31,60568.73,11.79,2669.33,2551.7,828.03,-0.8,27.84,33.77,22.35,52.91,28,10,1.197,60800.25
2018,Rabi,Telangana,Nalgonda,Finger Millet,millets,76803.92,76331.24,78613.23,0.62,182329.04,179370.85,179188.94,190691.55,12.77,2388.66,2353.32,894.72,-17.95,28.7,35.62,23.67,55.46,14,10,0.563,194806.65
2018,Kharif,Telangana,Nalgonda,Sorghum,millets,71893.59,65626.75,65377.71,9.55,124542.02,115999.26,123080.08,123985.99,-2.87,1897.73,1836.08,454.01,-8.82,24.69,33.27,16.63,77.32,0,4,1.405,145526.5
2018,Kharif,Telangana,Nalgonda,Foxtail Millet,millets,20503.82,20119.32,20483.42,1.91,26375.64,26428.64,25672.41,26423.85,4.4,1310.96,1250.91,338.11,-28.61,26.45,32.81,17.04,51.93,29,8,0.0,25332.3
2018,Kharif,Telangana,Nalgonda,Kodo Millet,millets,51112.67,53224.08,51843.98,-3.97,76239.44,79061.18,76548.65,79562.6,-0.53,1432.42,1501.63,766.12,-10.54,24.69,31.58,16.8,63.36,13,20,0.0,74787.69
2018,Rabi,Telangana,Nalgonda,Barnyard Millet,millets,77550.8,70100.49,73646.12,10.63,122897.93,115719.3,120104.9,131378.29,6.1,1753.17,1684.71,517.55,12.66,29.27,36.36,19.69,58.56,11,12,1.255,135745.92
2018,Kharif,Telangana,Nalgonda,Little Millet,millets,49642.84,47977.77,49298.32,3.47,35745.8,34322.91,34025.85,35877.28,11.57,745.05,764.51,327.09,16.05,28.32,34.5,20.24,50.81,20,1,1.404,40458.99
2018,Rabi,Telangana,Nalgonda,Proso Millet,millets,77171.12,73351.07,76185.61,5.21,70808.42,68320.12,73226.75,68808.52,-1.18,965.34,947.2,324.52,-23.25,31.44,41.1,24.09,61.3,14,11,0.829,81285.14
2018,Kharif,Tamil Nadu,Villupuram,Pearl Millet,millets,13559.58,13525.91,13745.21,0.25,25436.52,24489.48,26477.01,26002.94,-1.82,1880.58,1787.24,613.19,20.67,32.39,39.63,24.18,74.95,22,16,1.418,24359.76
2018,Rabi,Tamil Nadu,Villupuram,Finger Millet,millets,17953.27,16938.01,16764.91,5.99,53368.73,52765.56,54632.65,53692.11,5.97,3150.83,3219.02,754.05,-18.4,28.2,36.56,18.56,48.39,27,14,0.0,50939.01
2018,Kharif,Tamil Nadu,Villupuram,Sorghum,millets,38502.51,35214.13,34834.78,9.34,121250.4,129296.73,116236.11,118731.69,11.24,3443.23,3588.99,778.94,-23.68,29.41,35.46,20.51,75.45,26,11,1.465,134246.79
2018,Kharif,Tamil Nadu,Villupuram,Foxtail Millet,millets,37635.57,36073.96,37705.87,4.33,69272.0,74014.09,67440.21,70381.51,-2.11,1920.28,1949.8,371.43,13.73,33.46,38.65,27.7,46.85,15,18,0.0,75283.39
2018,Kharif,Tamil Nadu,Villupuram,Kodo Millet,millets,72275.68,64743.2,64644.29,11.63,60035.03,62911.46,60288.09,62062.79,-3.89,927.28,963.31,468.34,2.62,28.47,35.73,22.17,65.08,14,13,0.489,64524.93
2018,Kharif,Tamil Nadu,Villupuram,Barnyard Millet,millets,87027.24,79162.47,80667.99,9.93,114720.53,106273.27,114174.84,113689.55,5.28,1449.18,1427.84,338.88,4.59,24.58,33.65,17.73,79.5,24,20,0.172,123721.41
2018,Kharif,Tamil Nadu,Villupuram,Little Millet,millets,44784.99,42914.6,43339.3,4.36,31151.68,28773.45,30078.67,30269.75,4.58,725.9,695.36,442.68,-2.06,25.09,30.89,16.93,66.72,0,20,1.549,34058.32
2018,Kharif,Tamil Nadu,Villupuram,Proso Millet,millets,17371.82,16601.47,17282.47,4.64,19511.61,19158.74,19815.34,20413.87,5.21,1175.29,1132.26,785.05,15.42,28.88,40.29,21.94,70.42,30,19,0.0,18858.86
2018,Kharif,Tamil Nadu,Tiruvannamalai,Pearl Millet,millets,38023.19,39101.12,39620.94,-2.76,56101.32,56593.55,55470.87,57821.92,-0.38,1434.78,1402.48,723.86,16.39,32.5,42.12,24.46,58.16,1,7,1.142,49581.95
2018,Rabi,Tamil Nadu,Tiruvannamalai,Finger Millet,millets,30684.02,29592.77,29806.99,3.69,70476.95,73066.05,68540.85,75230.01,1.77,2381.56,2426.93,307.96,4.08,26.36,32.07,20.51,72.22,28,6,0.0,70580.57
2018,Kharif,Tamil Nadu,Tiruvannamalai,Sorghum,millets,55859.47,52409.42,54457.94,6.58,133537.27,142191.95,131634.05,138127.05,5.5,2547.96,2578.0,705.3,21.74,29.17,39.14,22.76,41.79,11,16,0.612,131074.59
2018,Kharif,Tamil Nadu,Tiruvannamalai,Foxtail Millet,millets,10306.43,10726.24,11261.47,-3.91,20821.45,21325.83,21241.12,21763.71,13.72,1941.17,2033.91,775.97,29.56,25.98,34.73,18.76,52.97,24,12,1.457,21112.67
2018,Kharif,Tamil Nadu,Tiruvannamalai,Kodo Millet,millets,53961.58,50130.54,51255.97,7.64,56421.55,59786.19,57086.82,57762.84,12.47,1125.49,1085.21,683.29,-8.82,31.78,38.65,24.65,51.68,13,15,0.724,58224.4
2018,Kharif,Tamil Nadu,Tiruvannamalai,Barnyard Millet,millets,67914.16,66455.21,69582.61,2.2,122578.93,128745.21,117263.83,121572.92,-2.31,1844.53,1811.2,431.18,4.9,30.62,41.7,23.84,77.8,11,14,1.119,116755.84
2018,Kharif,Tamil Nadu,Tiruvannamalai,Little Millet,millets,54127.59,54690.98,55555.86,-1.03,85203.36,88938.99,82718.63,82968.86,6.3,1557.91,1493.83,635.53,34.52,30.62,40.12,20.64,49.07,5,9,0.0,90304.95
2018,Rabi,Tamil Nadu,Tiruvannamalai,Proso Millet,millets,10264.33,10172.94,10544.23,0.9,12119.01,12280.1,12479.06,11784.49,4.33,1191.3,1156.43,474.98,-3.1,28.71,35.49,22.83,44.89,23,20,0.717,12337.37
2018,Kharif,Tamil Nadu,Salem,Pearl Millet,millets,59508.46,53772.63,54516.58,10.67,128256.21,136943.75,129663.95,129855.5,3.84,2385.16,2346.2,868.98,32.83,24.77,34.42,17.75,62.07,20,9,1.674,130550.38
2018,Rabi,Tamil Nadu,Salem,Finger Millet,millets,72140.69,67833.28,68158.5,6.35,204307.79,211016.72,199305.23,209669.91,8.88,3011.91,3105.54,472.68,21.52,25.28,35.96,15.99,61.44,9,20,1.991,237753.27
2018,Kharif,Tamil Nadu,Salem,Sorghum,millets,59964.94,62798.79,61771.44,-4.51,215711.55,220350.72,225833.69,225399.18,6.5,3434.96,3485.05,530.68,27.34,25.17,36.4,18.09,58.1,3,19,1.239,226161.02
2018,Kharif,Tamil Nadu,Salem,Foxtail Millet,millets,40073.75,36039.72,34963.38,11.19,71966.21,74805.78,74954.76,71807.06,11.23,1996.86,2081.07,380.66,29.43,25.28,35.04,15.39,50.75,18,17,0.0,86417.64
2018,Kharif,Tamil Nadu,Salem,Kodo Millet,millets,21161.03,20656.76,20824.16,2.44,17864.97,17639.09,17611.44,18651.69,-3.12,864.85,896.35,668.56,-7.08,30.36,37.29,23.34,50.97,0,19,0.0,17368.88
2018,Rabi,Tamil Nadu,Salem,Barnyard Millet,millets,9716.4,9700.03,9754.26,0.17,10986.22,11657.14,10590.84,11545.42,11.27,1132.6,1088.43,530.24,4.27,25.28,31.81,17.44,71.29,11,20,0.144,11252.02
2018,Rabi,Tamil Nadu,Salem,Little Millet,millets,34200.72,31701.13,32574.25,7.88,32796.86,32475.04,33947.4,32674.55,-3.15,1034.56,1045.72,315.8,34.91,33.69,45.12,25.95,40.1,5,10,0.03,37000.6
2018,Kharif,Tamil Nadu,Salem,Proso Millet,millets,72966.98,67380.76,67003.28,8.29,61815.33,63628.7,64133.43,62429.34,-2.19,917.4,920.47,621.57,10.09,27.01,37.29,17.22,42.64,29,11,0.0,70035.66
2018,Kharif,Tamil Nadu,Dharmapuri,Pearl Millet,millets,57956.24,57181.74,57947.87,1.35,121706.49,115825.11,119973.37,119448.31,8.93,2128.42,2147.22,615.59,2.66,32.24,38.73,26.57,67.53,9,0,0.749,118060.92
2018,Rabi,Tamil Nadu,Dharmapuri,Finger Millet,millets,43179.11,42166.03,41260.66,2.4,77178.29,79627.8,79527.53,78737.66,-3.8,1830.34,1871.18,621.55,37.55,24.86,31.3,19.44,43.68,2,8,0.0,78738.27
2018,Kharif,Tamil Nadu,Dharmapuri,Sorghum,millets,38001.71,35941.46,37920.97,5.73,65597.82,68730.06,62827.08,66621.86,-4.09,1825.13,1856.41,678.52,-7.59,27.01,34.33,19.74,42.12,20,17,0.955,62454.13
2018,Kharif,Tamil Nadu,Dharmapuri,Foxtail Millet,millets,76040.99,69779.36,71809.18,8.97,76287.64,80054.85,73023.31,81185.81,-1.42,1093.27,1119.84,307.34,-27.67,25.85,31.23,16.05,57.27,10,20,1.074,80392.16
2018,Kharif,Tamil Nadu,Dharmapuri,Kodo Millet,millets,60856.48,57153.09,60147.69,6.48,43763.64,42281.32,41993.73,43716.71,-1.93,765.73,758.35,588.24,-22.78,24.75,31.99,16.81,45.67,3,12,0.273,44268.04
2018,Kharif,Tamil Nadu,Dharmapuri,Barnyard Millet,millets,16046.39,14654.37,14581.23,9.5,10812.12,10499.9,11211.16,11122.55,-1.32,737.81,713.91,523.46,-20.21,24.28,36.0,15.58,70.3,27,2,0.0,11147.13
2018,Rabi,Tamil Nadu,Dharmapuri,Little Millet,millets,21671.28,20680.69,20418.46,4.79,24939.19,24394.99,24981.65,26573.6,-2.67,1205.92,1171.51,445.95,11.84,27.36,38.37,18.96,53.33,6,9,0.0,25609.65
2018,Rabi,Tamil Nadu,Dharmapuri,Proso Millet,millets,51861.66,50705.89,49207.43,2.28,45132.29,45218.93,44813.65,44986.16,9.91,890.08,910.52,650.01,-5.04,28.37,36.55,20.02,65.0,27,7,0.0,46833.56
2018,Kharif,Tamil Nadu,Namakkal,Pearl Millet,millets,53368.97,52773.22,54143.46,1.13,133442.57,130372.57,137910.75,130668.5,8.77,2528.6,2654.35,889.1,-1.7,32.14,41.08,26.81,59.52,28,12,1.881,131433.09
2018,Kharif,Tamil Nadu,Namakkal,Finger Millet,millets,73020.66,70425.31,72239.67,3.69,155509.27,150536.61,151879.7,163016.58,2.39,2208.14,2152.77,809.4,18.86,25.59,36.74,16.71,77.96,29,12,0.303,155363.96
2018,Kharif,Tamil Nadu,Namakkal,Sorghum,millets,22171.45,22499.39,23000.01,-1.46,66867.74,71424.73,64375.45,69099.72,10.32,2971.98,2987.27,503.45,-12.51,26.9,38.04,18.36,79.6,15,18,0.0,60664.58
2018,Kharif,Tamil Nadu,Namakkal,Foxtail Millet,millets,39662.54,40611.58,41066.02,-2.34,63915.87,68354.31,66797.85,66759.78,5.94,1573.83,1530.49,462.87,35.81,26.87,35.71,19.37,57.17,21,18,0.0,65977.71
2018,Kharif,Tamil Nadu,Namakkal,Kodo Millet,millets,35929.83,34497.23,34381.43,4.15,40170.87,41063.73,40636.5,41986.8,10.18,1164.47,1197.93,346.3,-23.27,32.6,42.32,25.1,44.06,28,16,0.967,43467.79
2018,Kharif,Tamil Nadu,Namakkal,Barnyard Millet,millets,6860.69,7192.02,7498.23,-4.61,9125.09,8949.22,9099.12,9002.86,11.6,1268.78,1205.86,357.25,7.54,28.24,36.61,20.47,68.46,17,4,0.16,8313.17
2018,Kharif,Tamil Nadu,Namakkal,Little Millet,millets,15448.37,13836.85,14640.96,11.65,12979.72,12349.34,13327.86,13606.64,3.84,938.06,908.41,685.47,28.68,31.49,43.43,23.32,55.54,22,9,0.033,14217.42
2018,Kharif,Tamil Nadu,Namakkal,Proso Millet,millets,51244.12,49838.59,51698.8,2.82,61978.64,65018.33,62788.14,61982.21,-0.7,1243.59,1283.46,457.36,29.25,24.8,34.47,18.89,56.54,29,12,1.156,64582.47
2018,Kharif,Madhya Pradesh,Shivpuri,Pearl Millet,millets,11861.49,11632.34,12319.36,1.97,14434.8,14854.97,14507.99,14317.08,-0.59,1240.92,1192.64,362.93,-2.73,25.7,36.19,17.84,44.54,24,7,0.703,14048.29
2018,Kharif,Madhya Pradesh,Shivpuri,Finger Millet,millets,59859.49,62106.4,61508.8,-3.62,121896.11,117447.32,121606.46,126356.08,11.66,1962.7,1993.47,423.07,18.0,29.33,35.04,24.11,62.53,25,8,0.0,107196.12
2018,Kharif,Madhya Pradesh,Shivpuri,Sorghum,millets,10583.0,10336.91,10585.45,2.38,19268.88,20791.81,20056.42,18866.43,3.01,1864.09,1952.69,647.01,19.73,30.63,36.21,25.5,73.94,20,5,1.681,17907.36
2018,Kharif,Madhya Pradesh,Shivpuri,Foxtail Millet,millets,48803.04,44722.76,45060.45,9.12,58157.15,54612.54,60576.36,62223.8,9.96,1300.39,1244.78,672.51,-27.23,26.92,32.77,17.69,48.02,16,10,0.0,60431.26
2018,Kharif,Madhya Pradesh,Shivpuri,Kodo Millet,millets,16030.51,16695.23,16674.07,-3.98,11513.44,10705.44,11488.17,12301.38,-3.08,689.62,712.89,856.89,-23.02,33.21,40.88,27.81,71.49,3,2,1.372,10206.02
2018,Kharif,Madhya Pradesh,Shivpuri,Barnyard Millet,millets,61575.41,63701.82,65699.89,-3.34,115393.76,121244.94,121121.43,115433.63,4.28,1811.47,1878.03,396.94,35.3,29.56,39.14,23.11,44.77,26,17,0.378,114486.57
2018,Rabi,Madhya Pradesh,Shivpuri,Little Millet,millets,15747.7,15253.81,15753.34,3.24,20590.62,20945.02,21557.87,20953.92,5.2,1349.87,1348.63,476.74,0.01,30.05,36.72,21.11,43.19,29,20,0.498,21744.81
