Year,District,Crop,Predicted_Production_tons,Predicted_Demand_tons,Supply_Demand_Gap_tons,Supply_Demand_Gap_percent,Production_to_Demand_Ratio,Production_Growth_percent,Demand_Growth_percent,Avg_Mandi_Price_Current,Price_Change_percent,Mandi_Arrival_Growth_percent,Buffer_Stock_Level_tons,Oversupply_Risk_Level
2017,Shivpuri,Finger Millet,247800.93,203461.88,44339.04,21.79,1.2179,8.51,-4.03,4182.76,11.12,-2.45,41137.13,2
2017,Shivpuri,Sorghum,172198.41,139681.15,32517.27,23.28,1.2328,1.76,12.41,2752.73,0.06,9.8,45114.08,2
2017,Shivpuri,Foxtail Millet,245337.34,242298.53,3038.8,1.25,1.0125,12.16,7.11,3785.85,-2.33,6.13,23046.54,0
2017,Shivpuri,Kodo Millet,162268.68,191991.89,-29723.21,-15.48,0.8452,1.11,11.0,3493.51,-5.66,-1.85,20374.46,0
2017,Shivpuri,Barnyard Millet,185248.61,227677.91,-42429.3,-18.64,0.8136,16.92,9.72,3437.75,10.31,14.75,29027.74,0
2017,Shivpuri,Little Millet,249039.7,274864.97,-25825.27,-9.4,0.906,7.71,-2.52,3178.06,-13.27,11.65,29265.92,0
2017,Shivpuri,Proso Millet,63218.6,65438.97,-2220.38,-3.39,0.9661,-2.7,4.52,4190.59,-15.79,22.77,9807.43,0
2017,Guna,Pearl Millet,54743.4,62592.42,-7849.03,-12.54,0.8746,-1.13,9.11,4162.97,-4.45,18.24,30735.89,0
2017,Guna,Finger Millet,150449.47,116220.98,34228.48,29.45,1.2945,16.14,-4.53,2811.05,-5.48,20.09,16551.74,2
2017,Guna,Sorghum,114294.45,92272.46,22021.99,23.87,1.2387,-5.22,-1.64,1932.1,-11.06,-6.86,16032.92,2
2017,Guna,Foxtail Millet,151819.11,126707.55,25111.56,19.82,1.1982,9.21,1.51,1581.51,-17.95,3.65,16682.03,2
2017,Guna,Kodo Millet,153205.7,139740.28,13465.42,9.64,1.0964,2.51,11.55,1862.9,-12.91,16.32,29715.42,1
2017,Guna,Barnyard Millet,173244.86,195107.49,-21862.63,-11.21,0.8879,2.78,-2.7,1681.9,-3.73,4.25,24724.4,0
2017,Guna,Little Millet,151873.45,131654.57,20218.88,15.36,1.1536,16.81,0.38,4390.42,3.63,-1.38,28180.67,2
2017,Guna,Proso Millet,246303.55,222241.27,24062.27,10.83,1.1083,3.39,-3.32,3407.4,-12.88,23.88,19291.96,1
2017,Vidisha,Pearl Millet,296327.18,338112.82,-41785.64,-12.36,0.8764,7.05,3.48,4234.48,-4.19,-9.96,23767.95,0
2017,Vidisha,Finger Millet,257342.95,230225.36,27117.58,11.78,1.1178,19.22,-4.99,4300.52,-3.12,10.93,42134.9,1
2017,Vidisha,Sorghum,145038.38,134263.33,10775.05,8.03,1.0803,9.7,6.7,3030.99,-18.41,15.87,28591.0,1
2017,Vidisha,Foxtail Millet,125159.59,118607.79,6551.8,5.52,1.0552,-4.56,-2.21,3169.44,-10.22,5.12,30911.82,1
2017,Vidisha,Kodo Millet,289354.29,263067.03,26287.27,9.99,1.0999,11.1,1.85,2284.08,6.34,5.85,13050.49,1
2017,Vidisha,Barnyard Millet,295755.49,272336.06,23419.43,8.6,1.086,4.87,6.99,1547.62,4.21,12.63,1100.33,1
2017,Vidisha,Little Millet,169132.24,203080.88,-33948.65,-16.72,0.8328,10.84,3.26,4185.8,4.62,16.69,27368.44,0
2017,Vidisha,Proso Millet,246826.31,265226.87,-18400.57,-6.94,0.9306,-5.83,-4.38,3996.25,3.51,13.53,18296.74,0
2017,Sehore,Pearl Millet,253195.31,294651.85,-41456.53,-14.07,0.8593,2.02,-1.46,3803.9,4.4,-9.7,23671.93,0
2017,Sehore,Finger Millet,284061.96,276190.27,7871.69,2.85,1.0285,-1.8,-4.6,2343.4,12.25,2.52,5408.36,0
2017,Sehore,Sorghum,203360.68,183347.8,20012.87,10.92,1.1092,12.1,-0.31,2981.43,-7.3,-0.17,45320.87,1
2017,Sehore,Foxtail Millet,226742.0,193760.83,32981.17,17.02,1.1702,-2.51,11.42,2688.26,10.45,9.92,25206.55,2
2017,Sehore,Kodo Millet,187946.3,202966.82,-15020.52,-7.4,0.926,7.84,8.65,3195.42,-17.71,-5.51,4187.42,0
2017,Sehore,Barnyard Millet,114906.12,118922.28,-4016.16,-3.38,0.9662,-1.62,5.46,3846.76,-13.29,13.73,49605.62,0
2017,Sehore,Little Millet,223246.45,226923.49,-3677.04,-1.62,0.9838,-0.92,6.2,2861.78,12.83,12.43,47210.64,0
2017,Sehore,Proso Millet,62965.7,76779.09,-13813.39,-17.99,0.8201,4.11,14.9,2322.11,3.81,6.33,18712.12,0
2017,Raisen,Pearl Millet,239755.43,285764.79,-46009.36,-16.1,0.839,-1.71,0.56,2760.19,-4.29,-9.82,10535.8,0
2017,Raisen,Finger Millet,70452.23,72982.15,-2529.93,-3.47,0.9653,-7.29,9.75,4434.29,-5.17,-7.39,13249.22,0
2017,Raisen,Sorghum,91120.39,82500.67,8619.72,10.45,1.1045,9.53,-3.07,2939.9,8.28,10.74,31688.56,1
2017,Raisen,Foxtail Millet,133575.63,116906.03,16669.61,14.26,1.1426,-4.98,-0.23,2522.41,-18.09,1.68,39911.44,1
2017,Raisen,Kodo Millet,285886.89,325303.47,-39416.58,-12.12,0.8788,9.35,10.28,3376.05,0.26,-7.01,3973.66,0
2017,Raisen,Barnyard Millet,58335.92,52889.66,5446.26,10.3,1.103,15.74,-3.7,1882.61,12.17,5.47,15772.08,1
2017,Raisen,Little Millet,206546.3,161704.09,44842.21,27.73,1.2773,10.97,6.19,2384.75,-6.65,-6.65,37846.2,2
2017,Raisen,Proso Millet,108278.0,113668.93,-5390.94,-4.74,0.9526,10.47,-4.79,2651.76,7.83,20.8,31342.3,0
2017,Agra,Pearl Millet,134904.12,164420.12,-29516.0,-17.95,0.8205,13.92,4.08,2484.58,-13.26,-6.41,30163.58,0
2017,Agra,Finger Millet,66886.12,76565.09,-9678.97,-12.64,0.8736,-2.58,6.46,3412.09,-11.03,4.74,36506.53,0
2017,Agra,Sorghum,161156.08,140459.81,20696.27,14.73,1.1473,14.32,-3.79,2435.0,-4.75,23.59,37964.31,1
2017,Agra,Foxtail Millet,127797.06,152412.17,-24615.11,-16.15,0.8385,13.71,-2.05,2426.02,-8.0,2.91,1396.01,0
2017,Agra,Kodo Millet,196609.98,214137.79,-17527.82,-8.19,0.9181,-6.4,5.14,4005.52,10.05,4.77,10574.95,0
2017,Agra,Barnyard Millet,100092.98,120536.98,-20444.0,-16.96,0.8304,13.99,1.83,3503.58,4.32,24.37,30388.35,0
2017,Agra,Little Millet,132786.36,137992.3,-5205.94,-3.77,0.9623,18.97,7.32,2756.09,-14.32,5.9,39670.38,0
2017,Agra,Proso Millet,60548.04,52053.33,8494.71,16.32,1.1632,-7.9,-0.54,2190.82,1.84,-1.63,36994.72,2
2017,Mathura,Pearl Millet,288147.06,263872.84,24274.21,9.2,1.092,12.72,-0.89,2052.73,14.65,2.7,4612.83,1
2017,Mathura,Finger Millet,57504.4,46440.24,11064.15,23.82,1.2382,0.14,-1.11,3257.06,6.79,-8.46,2454.59,2
2017,Mathura,Sorghum,99456.25,83252.17,16204.08,19.46,1.1946,16.79,9.38,2519.45,-0.59,-3.75,2053.11,2
2017,Mathura,Foxtail Millet,260720.36,314252.63,-53532.27,-17.03,0.8297,-7.41,8.55,2636.77,7.56,-6.12,46869.59,0
2017,Mathura,Kodo Millet,126268.09,109862.71,16405.39,14.93,1.1493,14.67,8.22,4323.49,14.2,24.92,44201.53,1
2017,Mathura,Barnyard Millet,269596.96,211010.51,58586.45,27.76,1.2776,-3.96,13.48,3884.69,-13.29,3.24,19338.51,2
2017,Mathura,Little Millet,199887.29,247558.56,-47671.27,-19.26,0.8074,-1.15,-4.08,3348.08,-13.38,8.74,39689.8,0
2017,Mathura,Proso Millet,131920.15,102453.08,29467.07,28.76,1.2876,14.28,12.46,4054.51,13.89,21.0,11252.64,2
2017,Firozabad,Pearl Millet,70351.93,69320.12,1031.81,1.49,1.0149,10.58,-3.7,3025.84,6.3,12.58,25948.77,0
2017,Firozabad,Finger Millet,174646.94,171526.64,3120.31,1.82,1.0182,1.01,2.48,3583.53,5.05,7.32,14148.44,0
2017,Firozabad,Sorghum,150236.52,181875.22,-31638.7,-17.4,0.826,8.35,-4.27,2158.58,-12.89,20.21,20399.1,0
2017,Firozabad,Foxtail Millet,126499.76,151085.55,-24585.79,-16.27,0.8373,8.0,13.71,2622.32,-0.73,-5.3,5117.38,0
2017,Firozabad,Kodo Millet,161126.33,149168.74,11957.59,8.02,1.0802,8.35,4.31,3363.38,-5.09,6.36,21038.69,1
2017,Firozabad,Barnyard Millet,251126.12,228150.64,22975.47,10.07,1.1007,2.71,-1.41,2201.37,2.59,2.57,5038.51,1
2017,Firozabad,Little Millet,260650.85,262317.84,-1666.99,-0.64,0.9936,10.02,10.72,4279.82,-16.56,-7.5,2875.79,0
2017,Firozabad,Proso Millet,100076.65,84897.34,15179.31,17.88,1.1788,1.22,1.05,3946.69,3.92,-0.39,35576.49,2
2017,Mainpuri,Pearl Millet,299498.93,374134.82,-74635.9,-19.95,0.8005,13.07,9.8,4237.15,-19.7,0.48,41293.13,0
2017,Mainpuri,Finger Millet,245782.06,233961.32,11820.75,5.05,1.0505,3.36,6.6,3465.93,-3.48,7.94,38296.87,1
2017,Mainpuri,Sorghum,87320.29,82845.35,4474.93,5.4,1.054,-1.65,9.98,2923.31,-1.95,17.51,38123.44,1
2017,Mainpuri,Foxtail Millet,230627.59,226176.61,4450.98,1.97,1.0197,14.17,1.26,2063.54,6.95,14.43,11269.65,0
2017,Mainpuri,Kodo Millet,162492.98,167241.58,-4748.6,-2.84,0.9716,2.49,6.55,1885.04,13.02,-9.66,40709.67,0
2017,Mainpuri,Barnyard Millet,258574.72,237865.76,20708.96,8.71,1.0871,3.74,8.72,2710.11,7.25,8.82,16977.9,1
2017,Mainpuri,Little Millet,55809.96,63772.86,-7962.9,-12.49,0.8751,17.82,-1.93,4357.91,-8.44,12.04,30547.14,0
2017,Mainpuri,Proso Millet,201959.32,239013.27,-37053.96,-15.5,0.845,19.44,-0.92,2671.91,-1.29,-3.41,6323.28,0
2017,Etawah,Pearl Millet,192378.75,187716.97,4661.79,2.48,1.0248,17.05,-3.14,1812.94,-0.65,-8.88,34762.2,0
2017,Etawah,Finger Millet,172153.33,145184.83,26968.5,18.58,1.1858,-6.05,14.26,2351.45,-11.84,13.08,4428.99,2
2017,Etawah,Sorghum,64363.3,64959.68,-596.38,-0.92,0.9908,-3.19,12.19,2732.58,-14.5,-6.12,27286.2,0
2017,Etawah,Foxtail Millet,169562.79,133001.91,36560.87,27.49,1.2749,18.74,12.31,1889.8,-12.8,5.13,35773.91,2
2017,Etawah,Kodo Millet,168695.01,177442.64,-8747.63,-4.93,0.9507,18.3,6.75,3007.43,3.97,-0.36,1364.72,0
2017,Etawah,Barnyard Millet,85673.0,66995.0,18678.0,27.88,1.2788,3.18,11.15,3077.57,11.86,20.77,23550.02,2
2017,Etawah,Little Millet,194033.19,217054.32,-23021.14,-10.61,0.8939,0.06,12.62,2868.92,4.51,14.91,15574.99,0
2017,Etawah,Proso Millet,203256.88,234760.15,-31503.27,-13.42,0.8658,-3.1,-0.02,4199.89,5.66,6.02,45630.82,0
2018,Barmer,Pearl Millet,95861.08,99149.85,-3288.77,-3.32,0.9668,3.02,13.91,2219.09,10.47,-0.42,31776.08,0
2018,Barmer,Finger Millet,122972.4,148568.88,-25596.48,-17.23,0.8277,11.55,9.45,2151.76,-2.73,24.73,28088.37,0
2018,Barmer,Sorghum,298829.1,235557.06,63272.04,26.86,1.2686,-5.05,10.33,2478.04,-4.22,-1.15,25797.16,2
2018,Barmer,Foxtail Millet,165541.87,130214.86,35327.01,27.13,1.2713,11.45,9.99,2643.47,6.11,19.95,20437.04,2
2018,Barmer,Kodo Millet,52684.34,42534.25,10150.09,23.86,1.2386,17.68,1.54,3746.03,-3.03,-7.61,27873.0,2
2018,Barmer,Barnyard Millet,110573.4,135453.44,-24880.03,-18.37,0.8163,-4.07,11.41,4024.69,-14.03,-9.37,5925.24,0
2018,Barmer,Little Millet,123536.16,125676.66,-2140.5,-1.7,0.983,2.94,-3.45,3790.77,3.71,-4.63,18546.26,0
2018,Barmer,Proso Millet,104168.11,79920.11,24248.0,30.34,1.3034,10.9,-0.68,3590.23,9.28,18.4,32409.6,2
2018,Jaisalmer,Pearl Millet,229102.61,274580.61,-45478.0,-16.56,0.8344,2.94,1.17,1657.25,-19.84,17.03,38588.6,0
2018,Jaisalmer,Finger Millet,282205.14,264517.18,17687.95,6.69,1.0669,-1.32,-3.17,2765.05,14.63,1.8,10415.44,1
2018,Jaisalmer,Sorghum,217237.36,186885.81,30351.55,16.24,1.1624,16.7,10.94,3991.35,-14.12,-4.15,21368.32,2
2018,Jaisalmer,Foxtail Millet,76920.96,70272.74,6648.22,9.46,1.0946,7.74,-1.21,2121.36,-1.04,22.86,6919.39,1
2018,Jaisalmer,Kodo Millet,103445.0,96026.77,7418.23,7.73,1.0773,-3.14,3.04,2448.72,-6.38,6.06,4234.8,1
2018,Jaisalmer,Barnyard Millet,253771.22,272797.09,-19025.86,-6.97,0.9303,2.33,-3.65,2155.68,-9.45,10.96,49172.02,0
2018,Jaisalmer,Little Millet,75453.4,76818.41,-1365.01,-1.78,0.9822,19.73,12.01,2014.38,13.57,11.0,49089.38,0
2018,Jaisalmer,Proso Millet,224078.84,244010.71,-19931.87,-8.17,0.9183,19.23,8.87,2496.14,2.24,20.94,16580.38,0
2018,Jodhpur,Pearl Millet,262888.55,260539.69,2348.86,0.9,1.009,1.38,7.17,3255.11,-6.62,12.42,12388.85,0
2018,Jodhpur,Finger Millet,196867.14,244940.21,-48073.07,-19.63,0.8037,-1.49,7.33,4190.34,-9.19,15.83,38105.04,0
2018,Jodhpur,Sorghum,204941.56,159846.53,45095.03,28.21,1.2821,2.49,0.93,1955.01,-12.85,-8.67,46247.05,2
2018,Jodhpur,Foxtail Millet,199518.8,243999.17,-44480.37,-18.23,0.8177,12.7,1.57,2334.38,2.53,16.62,26522.77,0
2018,Jodhpur,Kodo Millet,294391.88,316183.71,-21791.83,-6.89,0.9311,0.08,-4.53,4040.8,-8.41,-1.52,27426.28,0
2018,Jodhpur,Barnyard Millet,276658.01,299483.13,-22825.12,-7.62,0.9238,-1.05,8.75,3658.51,1.28,3.35,16760.21,0
2018,Jodhpur,Little Millet,160590.22,120927.86,39662.36,32.8,1.328,16.36,-3.6,2077.4,2.2,-5.05,11006.78,2
2018,Jodhpur,Proso Millet,72939.85,76318.08,-3378.23,-4.43,0.9557,15.27,13.64,2208.93,-17.26,15.37,16261.69,0
2018,Bikaner,Pearl Millet,230418.44,201031.44,29387.0,14.62,1.1462,-3.06,-0.02,2356.06,-4.31,12.25,14321.18,1
2018,Bikaner,Finger Millet,245322.23,193806.52,51515.71,26.58,1.2658,19.23,2.96,2003.3,-4.55,7.69,37011.48,2
2018,Bikaner,Sorghum,240081.12,278446.54,-38365.42,-13.78,0.8622,14.22,-4.6,2644.26,9.89,16.56,46155.09,0
2018,Bikaner,Foxtail Millet,198795.84,164284.75,34511.09,21.01,1.2101,12.35,0.15,2890.95,-4.12,3.13,30695.24,2
2018,Bikaner,Kodo Millet,67984.91,55633.97,12350.94,22.2,1.222,5.14,-1.91,2068.88,-19.55,7.52,36541.92,2
2018,Bikaner,Barnyard Millet,172863.43,209656.64,-36793.21,-17.55,0.8245,18.33,14.41,2619.43,-2.87,12.44,29827.14,0
2018,Bikaner,Little Millet,152196.9,117102.34,35094.56,29.97,1.2997,17.8,2.7,3196.83,-13.2,5.27,13507.66,2
2018,Bikaner,Proso Millet,278271.5,309193.76,-30922.27,-10.0,0.9,6.27,4.77,3565.47,4.38,12.78,46399.42,0
2018,Nagaur,Pearl Millet,233916.05,203782.15,30133.9,14.79,1.1479,-7.03,11.26,3392.86,3.67,14.41,32621.34,1
2018,Nagaur,Finger Millet,115332.67,112764.84,2567.84,2.28,1.0228,11.07,0.09,3306.45,13.31,19.45,1604.53,0
2018,Nagaur,Sorghum,242743.05,260268.78,-17525.73,-6.73,0.9327,17.67,2.95,3258.48,11.53,8.15,10252.34,0
2018,Nagaur,Foxtail Millet,155736.21,181413.19,-25676.97,-14.15,0.8585,-0.92,1.04,4403.05,3.05,3.4,16090.96,0
2018,Nagaur,Kodo Millet,152902.25,181678.49,-28776.24,-15.84,0.8416,12.37,-3.22,3408.54,7.18,2.05,7992.96,0
2018,Nagaur,Barnyard Millet,237182.52,288178.76,-50996.24,-17.7,0.823,3.14,1.16,4461.08,8.57,-9.94,4422.23,0
2018,Nagaur,Little Millet,224079.18,226875.91,-2796.73,-1.23,0.9877,10.33,9.66,2011.9,-6.89,14.64,10703.01,0
2018,Nagaur,Proso Millet,95496.08,116910.28,-21414.2,-18.32,0.8168,4.62,11.29,2056.91,-17.94,-3.6,38199.07,0
2018,Pune,Pearl Millet,114837.98,137936.1,-23098.13,-16.75,0.8325,3.45,7.54,3373.26,10.39,-4.19,15363.15,0
2018,Pune,Finger Millet,144432.13,128310.78,16121.36,12.56,1.1256,1.58,6.71,2933.69,3.55,-6.47,3991.77,1
2018,Pune,Sorghum,237949.67,179322.05,58627.63,32.69,1.3269,8.31,14.75,1790.53,-1.72,-9.75,30546.26,2
2018,Pune,Foxtail Millet,296724.21,335500.72,-38776.51,-11.56,0.8844,18.1,4.46,2511.09,-4.97,2.98,44617.46,0
2018,Pune,Kodo Millet,299861.28,347366.39,-47505.1,-13.68,0.8632,18.35,8.3,2635.31,-18.0,2.46,17182.51,0
2018,Pune,Barnyard Millet,75044.34,73427.86,1616.48,2.2,1.022,11.55,9.5,4163.91,-15.14,11.07,43581.26,0
2018,Pune,Little Millet,119866.88,131809.5,-11942.61,-9.06,0.9094,14.82,2.37,3355.06,3.06,6.63,21243.2,0
2018,Pune,Proso Millet,96983.73,120559.58,-23575.84,-19.56,0.8044,18.81,11.25,1549.89,-7.39,-8.4,40570.33,0
2018,Nashik,Pearl Millet,131381.3,127722.74,3658.56,2.86,1.0286,8.99,3.0,3337.78,-17.15,4.98,46642.69,0
2018,Nashik,Finger Millet,282711.13,351533.12,-68821.99,-19.58,0.8042,16.0,13.1,3702.83,-9.71,-3.17,8014.91,0
2018,Nashik,Sorghum,180013.61,186484.43,-6470.83,-3.47,0.9653,15.99,5.09,1883.58,7.89,0.55,33980.05,0
2018,Nashik,Foxtail Millet,187186.67,222264.11,-35077.45,-15.78,0.8422,-3.29,3.93,1847.04,3.19,-1.57,11370.4,0
2018,Nashik,Kodo Millet,238313.13,257347.81,-19034.68,-7.4,0.926,-5.5,3.7,3647.3,-14.39,22.51,45229.78,0
2018,Nashik,Barnyard Millet,241577.21,207801.82,33775.39,16.25,1.1625,-0.79,4.53,4192.53,-15.69,-5.25,27192.62,2
2018,Nashik,Little Millet,231353.6,183977.21,47376.39,25.75,1.2575,11.37,12.44,4295.34,6.82,11.02,32555.34,2
2018,Nashik,Proso Millet,144252.58,159935.92,-15683.34,-9.81,0.9019,12.61,2.63,3426.31,-0.33,19.96,40613.93,0
2018,Aurangabad,Pearl Millet,105887.71,85540.85,20346.85,23.79,1.2379,-5.54,-3.22,3721.74,12.8,16.06,6689.2,2
2018,Aurangabad,Finger Millet,141934.26,167009.09,-25074.84,-15.01,0.8499,18.71,6.54,1505.04,-17.83,8.75,42508.81,0
2018,Aurangabad,Sorghum,294962.37,268363.11,26599.27,9.91,1.0991,2.22,8.59,3889.7,-1.81,11.06,11884.94,1
2018,Aurangabad,Foxtail Millet,148828.1,151677.63,-2849.53,-1.88,0.9812,4.9,-2.11,4328.67,9.3,7.49,23333.44,0
2018,Aurangabad,Kodo Millet,200366.35,164888.56,35477.8,21.52,1.2152,10.63,11.03,3608.9,0.96,0.81,49526.42,2
2018,Aurangabad,Barnyard Millet,80866.0,100955.08,-20089.08,-19.9,0.801,11.78,4.57,3986.06,-2.67,14.64,19458.72,0
2018,Aurangabad,Little Millet,295285.7,270650.68,24635.01,9.1,1.091,15.18,-0.79,3697.97,8.36,14.51,3575.75,1
2018,Aurangabad,Proso Millet,266357.97,223610.21,42747.76,19.12,1.1912,5.65,2.84,4453.17,3.07,19.7,49562.1,2
2018,Solapur,Pearl Millet,186985.73,171784.74,15200.99,8.85,1.0885,10.98,14.81,3773.14,-6.31,8.47,14868.95,1
2018,Solapur,Finger Millet,224094.08,189930.06,34164.02,17.99,1.1799,15.98,2.88,1892.7,6.33,10.31,40448.52,2
2018,Solapur,Sorghum,262452.43,289955.81,-27503.38,-9.49,0.9051,4.81,-1.73,1912.68,4.36,0.19,8096.32,0
2018,Solapur,Foxtail Millet,104534.12,117516.34,-12982.22,-11.05,0.8895,12.59,-4.82,3677.87,0.15,13.74,49435.73,0
2018,Solapur,Kodo Millet,86901.36,106471.47,-19570.11,-18.38,0.8162,3.96,11.83,4277.96,-16.64,24.1,9802.01,0
2018,Solapur,Barnyard Millet,63118.03,78275.09,-15157.06,-19.36,0.8064,10.2,6.87,4409.18,1.94,4.14,2665.65,0
2018,Solapur,Little Millet,110213.86,109587.06,626.79,0.57,1.0057,11.26,14.09,3458.39,-6.86,14.21,39970.94,0
2018,Solapur,Proso Millet,214629.71,244434.35,-29804.64,-12.19,0.8781,16.22,8.01,2325.65,2.86,2.86,6880.02,0
2018,Ahmednagar,Pearl Millet,70659.25,70278.34,380.91,0.54,1.0054,10.73,5.19,1569.08,0.05,10.04,14412.52,0
2018,Ahmednagar,Finger Millet,236339.82,271122.39,-34782.57,-12.83,0.8717,-2.93,4.68,3433.79,-4.82,10.0,5872.62,0
2018,Ahmednagar,Sorghum,65874.58,79341.99,-13467.42,-16.97,0.8303,14.27,-1.3,3938.6,-19.31,9.46,27284.42,0
2018,Ahmednagar,Foxtail Millet,253049.06,251602.04,1447.03,0.58,1.0058,6.53,6.69,3641.25,7.65,-5.66,37896.42,0
2018,Ahmednagar,Kodo Millet,291420.26,349354.94,-57934.68,-16.58,0.8342,-2.94,6.98,2039.81,-0.58,18.02,7029.22,0
2018,Ahmednagar,Barnyard Millet,82204.0,70129.46,12074.54,17.22,1.1722,-3.49,6.25,4054.35,-18.77,24.3,25801.27,2
2018,Ahmednagar,Little Millet,140889.91,144019.58,-3129.67,-2.17,0.9783,3.85,13.9,1500.26,-9.48,23.12,26452.71,0
2018,Ahmednagar,Proso Millet,245700.46,265253.0,-19552.54,-7.37,0.9263,4.46,6.54,3585.3,-1.71,24.51,18253.74,0
2018,Bidar,Pearl Millet,184552.37,157777.47,26774.9,16.97,1.1697,-5.23,11.4,2211.3,-13.42,0.49,41798.76,2
2018,Bidar,Finger Millet,289355.73,304133.76,-14778.03,-4.86,0.9514,-1.95,2.18,1885.48,1.78,-7.4,13493.4,0
2018,Bidar,Sorghum,145445.58,174800.85,-29355.28,-16.79,0.8321,3.2,-3.33,2262.54,-5.11,14.31,27259.31,0
2018,Bidar,Foxtail Millet,67639.51,75508.52,-7869.01,-10.42,0.8958,19.87,8.94,2077.88,-6.98,13.01,41204.9,0
2018,Bidar,Kodo Millet,201236.17,193155.18,8080.99,4.18,1.0418,-3.7,14.85,2800.88,-19.09,11.13,4798.71,0
2018,Bidar,Barnyard Millet,81155.31,65329.62,15825.69,24.22,1.2422,7.35,-3.68,3420.53,-7.3,1.67,14389.4,2
2018,Bidar,Little Millet,267213.84,230574.21,36639.63,15.89,1.1589,-7.72,2.54,4406.32,-6.75,-6.32,46356.16,2
2018,Bidar,Proso Millet,93932.84,104656.56,-10723.72,-10.25,0.8975,0.58,11.43,2968.86,-1.49,14.52,43404.52,0
2018,Kalaburagi,Pearl Millet,187885.56,197981.3,-10095.74,-5.1,0.949,17.1,-1.59,4339.53,-6.37,2.08,37323.56,0
2018,Kalaburagi,Finger Millet,292000.07,296625.66,-4625.59,-1.56,0.9844,8.65,11.99,2930.59,-15.53,-9.67,26164.71,0
2018,Kalaburagi,Sorghum,88872.82,72269.97,16602.85,22.97,1.2297,2.61,9.71,1658.59,5.39,24.11,35667.62,2
2018,Kalaburagi,Foxtail Millet,112277.91,118380.38,-6102.47,-5.15,0.9485,11.79,-1.34,4458.74,7.95,7.58,14515.33,0
2018,Kalaburagi,Kodo Millet,156941.27,191599.95,-34658.68,-18.09,0.8191,16.68,11.28,2415.56,10.03,23.16,20919.22,0
2018,Kalaburagi,Barnyard Millet,128184.23,101915.47,26268.76,25.78,1.2578,-5.77,9.6,4334.6,-14.22,-7.99,37427.06,2
2018,Kalaburagi,Little Millet,188539.94,187865.96,673.98,0.36,1.0036,16.48,14.24,2771.95,-2.2,15.58,24503.14,0
2018,Kalaburagi,Proso Millet,178752.87,223258.26,-44505.39,-19.93,0.8007,16.87,8.96,2716.41,1.57,21.88,37549.95,0
2018,Raichur,Pearl Millet,228540.02,251690.18,-23150.16,-9.2,0.908,12.99,-0.12,3716.95,13.28,18.82,44136.26,0
2018,Raichur,Finger Millet,182027.85,191965.99,-9938.14,-5.18,0.9482,9.01,14.29,3523.57,10.87,8.32,12028.36,0
2018,Raichur,Sorghum,68780.59,80452.97,-11672.37,-14.51,0.8549,6.38,14.05,2768.17,-6.73,3.06,6548.44,0
2018,Raichur,Foxtail Millet,278511.29,243664.69,34846.61,14.3,1.143,7.1,10.33,1853.6,-9.53,0.27,11440.23,1
2018,Raichur,Kodo Millet,234506.43,242578.37,-8071.94,-3.33,0.9667,-1.91,1.1,4299.33,2.5,18.9,2736.03,0
2018,Raichur,Barnyard Millet,165764.25,175523.51,-9759.26,-5.56,0.9444,5.67,2.11,3346.59,-8.5,2.39,1252.57,0
2018,Raichur,Little Millet,272549.07,229780.36,42768.71,18.61,1.1861,1.93,-2.97,2976.14,-17.03,8.0,8531.82,2
2018,Raichur,Proso Millet,80960.66,80451.1,509.56,0.63,1.0063,-3.64,8.13,2178.29,-6.16,0.47,21988.73,0
2018,Vijayapura,Pearl Millet,95545.51,110428.82,-14883.31,-13.48,0.8652,-4.96,3.77,4018.07,-14.34,2.38,22264.05,0
2018,Vijayapura,Finger Millet,139809.19,165709.82,-25900.64,-15.63,0.8437,-2.44,-1.21,1620.77,-6.19,16.04,45148.89,0
2018,Vijayapura,Sorghum,90078.13,76521.0,13557.12,17.72,1.1772,5.42,8.3,2297.4,-5.26,9.25,40191.18,2
2018,Vijayapura,Foxtail Millet,228580.24,208566.63,20013.61,9.6,1.096,13.4,12.64,3005.58,12.32,19.51,20053.58,1
2018,Vijayapura,Kodo Millet,77433.2,62251.63,15181.57,24.39,1.2439,-7.41,-1.89,3000.0,6.86,-1.72,34237.21,2
2018,Vijayapura,Barnyard Millet,135535.25,167822.36,-32287.11,-19.24,0.8076,12.65,3.69,2368.4,-2.99,16.63,13139.62,0
2018,Vijayapura,Little Millet,88123.93,88619.18,-495.25,-0.56,0.9944,-1.01,10.33,4092.5,14.8,-1.34,41209.86,0
2018,Vijayapura,Proso Millet,99603.11,109885.19,-10282.07,-9.36,0.9064,14.68,9.02,3007.0,-13.66,24.74,29968.61,0
2018,Dharwad,Pearl Millet,208619.3,180391.46,28227.84,15.65,1.1565,-4.3,-4.23,4471.2,12.52,4.92,31206.9,2
2018,Dharwad,Finger Millet,72733.86,56403.48,16330.37,28.95,1.2895,3.4,1.13,3399.93,-11.9,1.77,24480.57,2
2018,Dharwad,Sorghum,177465.92,190232.21,-12766.29,-6.71,0.9329,0.52,0.38,2341.67,-7.71,4.63,16672.2,0
2018,Dharwad,Foxtail Millet,61889.1,47682.12,14206.98,29.8,1.298,-6.54,9.9,2135.93,-3.48,21.8,5937.32,2
